loan_id,emp_length,state,homeownership,annual_income,verified_income,debt_to_income,delinq_2y,inquiries_last_12m,total_credit_limit,total_credit_utilized,num_historical_failed_to_pay,public_record_bankrupt,loan_purpose,loan_amount,term,interest_rate,grade,loan_status,risk_level,credit_utilization_ratio
2670,5,CA,Mortgage,100000.0,Not Verified,16.28,0,2,463313.0,44272.0,1,1,Debt Consolidation,8000,36,9.93,B,Current,Medium Risk,0.09555527256951564
2671,1,CO,Own,30000.0,Not Verified,7.4,0,1,115998.0,134774.25,0,0,Debt Consolidation,6000,36,9.93,B,Current,Medium Risk,1.1618670149485335
2672,2,CA,Own,40000.0,Source Verified,14.64,0,2,26411.0,19599.0,0,0,Home Improvement,5000,36,12.62,C,Current,Medium Risk,0.7420771648176896
2673,0,FL,Own,50000.0,Source Verified,16.11,0,2,61800.0,23934.0,0,0,Credit Card,10000,36,13.58,C,Current,Medium Risk,0.38728155339805825
2674,10,NY,Rent,75000.0,Source Verified,18.8,0,0,44877.0,36434.0,0,0,Credit Card,25000,36,15.05,C,Current,Medium Risk,0.8118635381152929
2675,2,NY,Rent,170000.0,Source Verified,7.11,0,1,49114.0,22084.0,0,0,Debt Consolidation,22000,36,9.93,B,Current,Medium Risk,0.4496477582766625
2676,4,CA,Mortgage,150000.0,Verified,13.25,1,1,558733.0,99509.0,1,1,Debt Consolidation,16800,36,12.61,C,Current,Medium Risk,0.1780975886514668
2677,10,CO,Mortgage,100000.0,Source Verified,25.69,0,2,591484.375,94213.0,0,0,Debt Consolidation,40000,60,10.42,B,Current,Medium Risk,0.15928231409325055
2678,10,NJ,Rent,38000.0,Source Verified,17.85,0,4,33232.0,22558.0,0,0,Debt Consolidation,10000,36,17.09,D,Current,Medium Risk,0.6788035628310063
2679,0,AZ,Rent,35000.0,Not Verified,26.89,0,0,69248.0,49077.0,0,0,Debt Consolidation,9000,36,7.97,A,Current,Medium Risk,0.7087136090573013
2680,6,MD,Rent,36331.0,Source Verified,17.01,0,0,33081.0,14455.0,0,0,Debt Consolidation,5000,36,18.06,D,Current,Medium Risk,0.4369577703213325
2681,4,MS,Mortgage,55000.0,Source Verified,12.57,1,0,272880.0,16543.0,0,0,Debt Consolidation,23100,60,12.61,C,Current,Medium Risk,0.06062371738493111
2682,1,CO,Mortgage,93600.0,Verified,26.54,0,1,175247.0,45855.0,0,0,Debt Consolidation,38450,36,6.07,A,Current,Medium Risk,0.2616592580757445
2683,6,PA,Mortgage,90000.0,Source Verified,26.31,0,5,374821.0,115292.0,0,0,Debt Consolidation,40000,60,9.93,B,Current,Medium Risk,0.3075921573230956
2684,2,VA,Own,88000.0,Not Verified,11.71,0,0,55600.0,25836.0,0,0,Credit Card,21000,36,5.31,A,Current,Medium Risk,0.46467625899280574
2685,10,PA,Own,35000.0,Not Verified,32.54,0,0,43213.0,20213.0,0,0,Credit Card,15000,36,15.04,C,Current,Medium Risk,0.46775275958623563
2686,2,TX,Mortgage,110500.0,Source Verified,18.89,1,4,359484.0,68303.0,0,0,Debt Consolidation,12000,36,13.59,C,Current,Medium Risk,0.19000289303557322
2687,6,WI,Rent,10000.0,Verified,180.71,0,1,76700.0,28402.0,1,1,Debt Consolidation,35000,36,10.91,B,Current,Medium Risk,0.37029986962190353
2688,0,FL,Own,170000.0,Source Verified,15.5,1,2,198006.0,89042.0,0,0,Home Improvement,18700,36,7.96,A,Current,Medium Risk,0.4496934436330212
2689,7,IL,Mortgage,60000.0,Source Verified,26.0,0,7,80053.0,48604.0,0,0,Other,8000,36,21.45,D,Fully Paid,Low Risk,0.6071477646059485
2690,0,AL,Mortgage,39000.0,Verified,1.29,0,5,88128.0,1407.0,0,0,Debt Consolidation,5000,36,16.01,C,Fully Paid,Low Risk,0.01596541394335512
2691,6,NY,Rent,19700.0,Not Verified,28.21,0,0,21680.0,14425.0,1,1,Other,1000,36,16.02,C,Current,Medium Risk,0.665359778597786
2692,0,VA,Rent,120000.0,Source Verified,18.7,0,7,302193.0,134774.25,0,0,Credit Card,20000,36,12.62,C,Current,Medium Risk,0.4459873325987035
2693,10,IL,Rent,100000.0,Source Verified,29.22,0,2,117091.0,98224.0,0,0,Debt Consolidation,20000,36,15.04,C,Current,Medium Risk,0.8388689139216506
2694,2,NV,Rent,70000.0,Source Verified,27.12,0,0,88993.0,51987.0,0,0,Major Purchase,30000,60,13.58,C,Current,Medium Risk,0.5841695414246064
2695,10,OK,Own,34500.0,Not Verified,17.6,0,0,85900.0,17335.0,0,0,Debt Consolidation,5500,36,6.71,A,Current,Medium Risk,0.20180442374854482
2696,5,NJ,Rent,73000.0,Not Verified,17.75,0,0,71684.0,44532.0,0,0,Debt Consolidation,14000,60,9.93,B,Current,Medium Risk,0.6212264940572513
2697,4,MN,Own,42000.0,Source Verified,11.82,0,1,153683.0,9981.0,0,0,Debt Consolidation,11000,60,15.05,C,Current,Medium Risk,0.0649453745697312
2698,10,FL,Mortgage,170000.0,Not Verified,4.21,1,1,217773.0,14700.0,0,0,House,4200,36,9.43,B,Current,Medium Risk,0.06750148089983607
2699,10,MD,Own,100000.0,Not Verified,10.69,0,0,88960.0,68333.0,0,0,Debt Consolidation,30000,60,11.99,B,Current,Medium Risk,0.7681317446043165
2700,4,GA,Rent,83000.0,Source Verified,12.84,0,1,124408.0,83737.0,1,1,Other,10000,60,9.93,B,Current,Medium Risk,0.6730837245193235
2701,10,MI,Mortgage,90000.0,Source Verified,16.25,0,3,76659.0,49179.0,0,0,Debt Consolidation,11900,60,11.98,B,Current,Medium Risk,0.6415293703283372
2702,10,MS,Own,55000.0,Source Verified,17.3,0,0,38489.0,26028.0,0,0,Debt Consolidation,15000,60,17.09,D,Current,Medium Risk,0.676245160955078
2703,10,NV,Mortgage,38000.0,Source Verified,36.86,0,4,205145.0,55041.0,0,0,Home Improvement,5000,36,9.44,B,Current,Medium Risk,0.2683029076994321
2704,10,TX,Own,51000.0,Source Verified,34.19,0,1,110439.0,61801.0,0,0,Debt Consolidation,15000,36,9.93,B,Current,Medium Risk,0.5595939840092721
2705,2,AZ,Rent,68640.0,Verified,22.8,0,1,122566.0,107012.0,0,0,Debt Consolidation,26750,60,20.0,D,Current,Medium Risk,0.8730969436874827
2706,10,CA,Mortgage,67000.0,Not Verified,8.8,0,4,136002.0,22667.0,0,0,Credit Card,6000,36,5.31,A,Current,Medium Risk,0.16666666666666666
2707,10,NC,Own,48000.0,Source Verified,26.4,0,0,59731.0,41867.0,1,1,Credit Card,10000,36,12.62,C,Fully Paid,Low Risk,0.7009258174147428
2708,10,TX,Own,30000.0,Verified,32.58,0,0,41914.0,15566.0,0,0,House,17100,60,23.88,E,Current,Medium Risk,0.3713794913394093
2709,9,MS,Own,75000.0,Source Verified,30.69,0,1,102811.0,68689.0,0,0,Credit Card,3500,36,7.34,A,Current,Medium Risk,0.6681094435420334
2710,2,PA,Rent,45000.0,Not Verified,9.15,0,1,26930.0,8198.0,0,0,Debt Consolidation,5000,36,7.34,A,Current,Medium Risk,0.3044188637207575
2711,5,MI,Mortgage,120000.0,Not Verified,12.99,0,8,298232.0,105006.0,0,0,Credit Card,6750,36,7.96,A,Fully Paid,Low Risk,0.35209501327825315
2712,10,NY,Own,75000.0,Source Verified,2.94,0,0,448300.0,148.0,0,0,Home Improvement,16000,60,9.43,B,Current,Medium Risk,0.0003301360695962525
2713,6,NY,Mortgage,83740.0,Verified,23.99,0,1,270258.0,43027.0,0,0,Debt Consolidation,35000,36,15.04,C,Current,Medium Risk,0.15920712800361136
2714,10,DC,Rent,80000.0,Not Verified,23.41,0,0,75955.0,27358.0,0,0,Other,15000,36,11.99,B,Current,Medium Risk,0.3601869528010006
2715,1,NJ,Rent,90000.0,Not Verified,5.01,0,5,10952.0,9240.0,0,0,Debt Consolidation,20000,36,13.58,C,Current,Medium Risk,0.843681519357195
2716,2,GA,Mortgage,78000.0,Verified,18.12,0,4,209410.0,37449.0,1,1,Debt Consolidation,20000,60,25.82,E,Current,Medium Risk,0.17883100138484312
2717,10,NJ,Own,170000.0,Source Verified,5.26,0,0,591484.375,134774.25,0,0,Home Improvement,15000,36,5.32,A,Current,Medium Risk,0.22785766741513672
2718,6,CA,Mortgage,40000.0,Not Verified,18.03,0,2,50275.0,22508.0,0,0,Debt Consolidation,15000,36,10.91,B,Current,Medium Risk,0.44769766285430135
2719,7,CA,Rent,57500.0,Source Verified,1.98,0,1,59562.0,39608.0,0,0,Credit Card,21000,36,6.71,A,Current,Medium Risk,0.6649877438635372
2720,2,IN,Mortgage,42000.0,Source Verified,26.83,0,2,154201.0,47019.0,0,0,Medical,3000,36,12.61,C,Current,Medium Risk,0.3049202015551131
2721,6,NC,Mortgage,120000.0,Source Verified,31.71,1,1,194209.0,94554.0,0,0,Credit Card,27000,36,16.01,C,Current,Medium Risk,0.48686724096205636
2722,9,IN,Mortgage,100000.0,Source Verified,21.72,0,2,187776.0,84389.0,0,0,Debt Consolidation,15000,60,21.45,D,Current,Medium Risk,0.44941313053851395
2723,0,CA,Rent,70000.0,Source Verified,14.63,0,0,184552.0,134774.25,0,0,Debt Consolidation,14400,36,14.07,C,Current,Medium Risk,0.7302779162512463
2724,6,CA,Mortgage,48000.0,Not Verified,17.25,0,0,424400.0,26965.0,0,0,Other,20000,60,7.34,A,Current,Medium Risk,0.06353675777568332
2725,1,NY,Rent,36240.0,Source Verified,22.75,0,8,33557.0,23521.0,0,0,Debt Consolidation,3000,36,18.45,D,Current,Medium Risk,0.7009267812974939
2726,6,CO,Mortgage,24000.0,Verified,8.2,0,18,196305.0,1769.0,0,0,Debt Consolidation,2700,36,22.91,E,Current,Medium Risk,0.009011487226509768
2727,4,TX,Mortgage,74000.0,Verified,23.81,0,4,250955.0,51811.0,0,0,Debt Consolidation,25000,60,19.42,D,Late (31-120 days),High Risk,0.20645534059891216
2728,3,AZ,Mortgage,120000.0,Verified,8.92,0,6,550400.0,79242.0,0,0,Home Improvement,25000,60,7.35,A,Current,Medium Risk,0.1439716569767442
2729,10,SC,Own,132500.0,Verified,8.45,0,2,230200.0,38545.0,0,0,Small Business,40000,60,9.44,B,Current,Medium Risk,0.16744135534317983
2730,2,CA,Rent,35000.0,Not Verified,21.47,0,1,45554.0,20858.0,1,1,Credit Card,7000,36,7.97,A,Current,Medium Risk,0.45787417131316677
2731,0,FL,Rent,58000.0,Not Verified,17.76,2,4,201092.0,20608.0,0,0,Credit Card,16000,36,17.47,D,Current,Medium Risk,0.10248045670638314
2732,5,OR,Mortgage,144000.0,Not Verified,17.72,0,1,591484.375,134774.25,0,0,Other,3000,36,16.02,C,Current,Medium Risk,0.22785766741513672
2733,10,MI,Rent,64000.0,Not Verified,16.33,0,1,88231.0,30251.0,0,0,Debt Consolidation,8500,36,20.39,D,Current,Medium Risk,0.34286135258582584
2734,2,CA,Rent,46000.0,Source Verified,4.51,0,3,42232.0,41199.0,0,0,Moving,1800,36,7.96,A,Current,Medium Risk,0.9755398749763212
2735,10,FL,Mortgage,80000.0,Not Verified,16.6,0,1,232567.0,44543.0,1,1,Debt Consolidation,20000,60,18.45,D,Current,Medium Risk,0.1915276027983334
2736,10,TX,Mortgage,57000.0,Source Verified,33.71,0,2,468482.0,44550.0,0,0,Debt Consolidation,25000,60,7.34,A,Current,Medium Risk,0.09509436862035255
2737,3,NJ,Rent,59000.0,Not Verified,24.93,0,2,95131.0,32894.0,0,0,Debt Consolidation,22000,60,10.9,B,Current,Medium Risk,0.34577582491511705
2738,10,VA,Mortgage,120000.0,Not Verified,15.35,0,4,327474.0,51669.0,0,0,Debt Consolidation,35000,36,12.62,C,Current,Medium Risk,0.15778046501401638
2739,10,TX,Own,75000.0,Source Verified,23.48,0,2,243409.0,61809.0,0,0,Debt Consolidation,30000,60,24.84,E,Current,Medium Risk,0.2539306270515881
2740,4,MS,Mortgage,170000.0,Source Verified,13.95,5,7,169328.0,134774.25,0,0,Debt Consolidation,30000,60,21.85,D,Current,Medium Risk,0.7959359940470566
2741,10,SC,Mortgage,170000.0,Not Verified,4.98,1,1,471843.0,19987.0,0,0,Home Improvement,10000,36,6.72,A,Current,Medium Risk,0.042359428877825886
2742,2,SC,Mortgage,140000.0,Source Verified,16.15,0,8,361604.0,78656.0,0,0,Credit Card,28000,36,10.42,B,Current,Medium Risk,0.2175197177022378
2743,2,GA,Mortgage,28500.0,Verified,39.83,0,6,269963.0,40812.0,0,0,Credit Card,6500,36,6.71,A,Current,Medium Risk,0.1511762723039824
2744,3,NY,Rent,52000.0,Verified,2.86,1,1,10700.0,2157.0,0,0,Major Purchase,25000,60,11.98,B,Current,Medium Risk,0.20158878504672897
2745,1,WA,Rent,24000.0,Source Verified,15.5,0,1,14630.0,11024.0,0,0,Credit Card,4000,36,16.02,C,Current,Medium Risk,0.7535201640464798
2746,2,PA,Rent,18000.0,Source Verified,25.33,0,1,46625.0,8815.0,0,0,Debt Consolidation,8500,36,12.61,C,Current,Medium Risk,0.18906166219839143
2747,4,OH,Rent,138900.0,Source Verified,7.74,0,1,54120.0,36814.0,1,1,Debt Consolidation,38500,60,11.99,B,Current,Medium Risk,0.6802291204730229
2748,10,NY,Own,81257.8,Verified,32.98,0,2,582556.0,134774.25,0,0,Other,29900,36,19.42,D,Current,Medium Risk,0.23134986164420246
2749,5,NY,Own,152000.0,Not Verified,9.79,0,2,74800.0,46999.0,0,0,Other,24000,36,15.05,C,Current,Medium Risk,0.6283288770053476
2750,10,CA,Own,75000.0,Source Verified,12.49,0,2,27900.0,16270.0,0,0,Debt Consolidation,20000,60,26.3,E,Current,Medium Risk,0.5831541218637993
2751,5,MA,Rent,34113.0,Source Verified,14.07,0,0,22800.0,14708.0,0,0,Debt Consolidation,15000,60,17.09,D,Current,Medium Risk,0.6450877192982456
2752,5,CT,Mortgage,125000.0,Source Verified,22.6,0,1,420539.0,90792.0,0,0,Debt Consolidation,30000,60,16.02,C,Fully Paid,Low Risk,0.21589436413745217
2753,7,OR,Mortgage,120000.0,Source Verified,23.82,0,1,157133.0,114822.0,0,0,Small Business,20000,36,7.35,A,Current,Medium Risk,0.730731291326456
2754,9,AZ,Mortgage,170000.0,Source Verified,15.2,1,3,591192.0,105477.0,0,0,Debt Consolidation,40000,36,6.07,A,Current,Medium Risk,0.17841411927089676
2755,10,NJ,Mortgage,90000.0,Verified,9.67,0,0,289741.0,41799.0,1,1,Credit Card,15000,36,6.72,A,Current,Medium Risk,0.14426332483148743
2756,1,TX,Mortgage,70200.0,Source Verified,22.77,0,0,223462.0,53628.0,0,0,Debt Consolidation,6000,36,18.45,D,Late (31-120 days),High Risk,0.23998711190269487
2757,6,FL,Own,65000.0,Verified,34.02,0,4,126347.0,86162.0,0,0,Debt Consolidation,5000,36,20.0,D,Current,Medium Risk,0.6819473355125171
2758,3,PA,Mortgage,130000.0,Verified,28.15,2,1,160068.0,79704.0,0,0,Home Improvement,36000,60,12.62,C,Current,Medium Risk,0.4979383761901192
2759,5,IL,Mortgage,30000.0,Source Verified,25.64,0,1,138002.0,16246.0,0,0,Debt Consolidation,15000,60,9.93,B,Current,Medium Risk,0.11772293155171665
2760,6,PA,Own,5208.0,Verified,96.77,0,1,14800.0,9205.0,1,1,Debt Consolidation,7000,36,9.43,B,Current,Medium Risk,0.6219594594594594
2761,10,CA,Rent,105000.0,Not Verified,12.41,0,2,58396.0,28997.0,0,0,Debt Consolidation,12000,36,9.43,B,Current,Medium Risk,0.49655798342352214
2762,10,WA,Rent,70000.0,Verified,5.81,1,3,269250.0,83591.0,0,0,Debt Consolidation,11000,36,7.34,A,Current,Medium Risk,0.31045868152274836
2763,3,MO,Rent,39000.0,Verified,13.72,0,1,28800.0,12744.0,1,1,Credit Card,16000,36,12.61,C,Current,Medium Risk,0.4425
2764,0,CA,Mortgage,88000.0,Not Verified,18.32,0,1,457283.0,46079.0,0,0,Credit Card,16800,36,7.97,A,Current,Medium Risk,0.10076692114073779
2765,0,CA,Rent,55000.0,Source Verified,7.88,2,6,24438.0,15758.0,0,0,Debt Consolidation,4800,36,17.47,D,Current,Medium Risk,0.6448154513462641
2766,6,CA,Own,90000.0,Not Verified,19.45,0,0,412400.0,42222.0,0,0,Credit Card,22000,36,14.08,C,Current,Medium Risk,0.10238118331716779
2767,6,TN,Mortgage,14928.0,Verified,11.58,0,1,114672.0,705.0,1,1,Debt Consolidation,4600,36,19.42,D,Fully Paid,Low Risk,0.00614796986186689
2768,10,IN,Mortgage,86000.0,Not Verified,15.94,0,5,376430.0,16747.0,0,0,Debt Consolidation,18000,36,6.72,A,Current,Medium Risk,0.044489015221953615
2769,9,NC,Mortgage,32500.0,Not Verified,52.22,0,3,304578.0,67494.0,0,0,Home Improvement,12000,36,11.99,B,Current,Medium Risk,0.2215984082895022
2770,10,MD,Mortgage,164200.0,Source Verified,12.91,1,5,509031.0,60736.0,0,0,Debt Consolidation,15000,60,19.42,D,Current,Medium Risk,0.11931689818498284
2771,3,GA,Mortgage,65000.0,Source Verified,29.16,0,1,287314.0,92796.0,0,0,Debt Consolidation,30000,60,28.72,F,Current,Medium Risk,0.3229776481480192
2772,1,NV,Own,93844.0,Not Verified,24.54,0,3,315880.0,134774.25,0,0,Home Improvement,16000,60,19.42,D,Fully Paid,Low Risk,0.4266628149930353
2773,10,GA,Mortgage,82000.0,Source Verified,22.64,0,1,184750.0,134774.25,0,0,Home Improvement,30000,60,12.61,C,Current,Medium Risk,0.7294952638700947
2774,0,PA,Mortgage,150000.0,Source Verified,9.02,0,4,191277.0,40957.0,0,0,Moving,24000,60,9.44,B,Current,Medium Risk,0.2141240190927294
2775,10,AZ,Mortgage,70000.0,Not Verified,23.4,1,0,269852.0,51650.0,0,0,Credit Card,10800,60,13.58,C,Current,Medium Risk,0.19140121251649053
2776,3,VA,Rent,24000.0,Verified,21.15,0,4,45143.0,20255.0,0,0,Other,19000,60,21.85,D,Current,Medium Risk,0.4486852889706045
2777,8,CA,Rent,170000.0,Verified,11.27,1,1,84487.0,53781.0,2,1,Major Purchase,28350,36,12.62,C,Current,Medium Risk,0.6365594706877982
2778,1,NY,Rent,50000.0,Not Verified,6.02,0,0,9900.0,5638.0,0,0,Credit Card,2000,36,14.07,C,Current,Medium Risk,0.5694949494949495
2779,10,PA,Mortgage,69000.0,Not Verified,18.87,0,3,329200.0,22556.0,1,1,Credit Card,22000,36,6.72,A,Current,Medium Risk,0.0685176184690158
2780,6,AZ,Rent,170000.0,Source Verified,2.22,0,0,84709.0,57448.0,1,1,Other,7000,36,14.08,C,Current,Medium Risk,0.6781805947419991
2781,10,MN,Mortgage,72000.0,Source Verified,3.99,0,2,206914.0,3755.0,0,0,Other,10000,60,9.43,B,Current,Medium Risk,0.01814763621601245
2782,10,IL,Mortgage,35000.0,Not Verified,32.0,0,2,49800.0,18261.0,0,0,Debt Consolidation,5000,36,16.01,C,Current,Medium Risk,0.3666867469879518
2783,10,CA,Mortgage,72000.0,Not Verified,9.13,0,2,23400.0,13222.0,1,1,Other,4000,36,10.41,B,Current,Medium Risk,0.5650427350427351
2784,5,VA,Mortgage,92000.0,Verified,50.91,0,0,591484.375,134774.25,0,0,Credit Card,19325,60,13.59,C,Current,Medium Risk,0.22785766741513672
2785,10,FL,Own,93707.0,Verified,14.11,4,0,591484.375,37520.0,0,0,Credit Card,12000,36,11.99,B,Current,Medium Risk,0.06343362831858407
2786,2,IN,Mortgage,64000.0,Not Verified,28.91,0,3,224708.0,51598.0,0,0,Debt Consolidation,2000,36,10.42,B,Current,Medium Risk,0.22962244334870144
2787,2,NC,Own,44500.0,Source Verified,38.78,0,0,79900.0,41485.0,0,0,Credit Card,12800,36,18.06,D,In Grace Period,High Risk,0.5192115143929913
2788,2,LA,Mortgage,83000.0,Verified,10.57,0,7,210025.0,18170.0,0,0,Medical,7000,36,6.71,A,Fully Paid,Low Risk,0.08651351029639329
2789,4,CA,Rent,47800.0,Source Verified,19.46,0,0,42196.0,24873.0,0,0,Credit Card,8000,36,13.59,C,Current,Medium Risk,0.5894634562517774
2790,2,NC,Mortgage,62000.0,Source Verified,16.22,2,0,116024.0,25494.0,0,0,Debt Consolidation,25000,60,21.45,D,Current,Medium Risk,0.21973040060677101
2791,6,NY,Own,90000.0,Verified,31.77,0,0,175947.0,112789.0,0,0,Other,8000,36,15.05,C,Current,Medium Risk,0.6410396312525931
2792,10,AK,Mortgage,140000.0,Not Verified,8.24,0,0,341211.0,116611.0,0,0,Home Improvement,40000,60,7.35,A,Current,Medium Risk,0.34175627397709923
2793,10,PA,Own,74000.0,Verified,22.75,0,1,78016.0,58273.0,0,0,Credit Card,20000,60,17.47,D,Current,Medium Risk,0.7469365258408531
2794,8,MA,Rent,60000.0,Not Verified,22.8,0,1,109200.0,42529.0,0,0,Debt Consolidation,10975,36,6.07,A,Current,Medium Risk,0.38945970695970694
2795,5,AL,Mortgage,110000.0,Not Verified,31.88,0,1,336293.0,134774.25,0,0,Debt Consolidation,7800,36,21.45,D,Current,Medium Risk,0.4007643632189787
2796,1,WA,Mortgage,60000.0,Verified,24.56,0,0,41000.0,27781.0,0,0,Debt Consolidation,20000,60,26.3,E,Current,Medium Risk,0.6775853658536586
2797,3,OR,Mortgage,80000.0,Not Verified,4.68,0,2,394523.0,5002.0,0,0,Major Purchase,10000,36,7.97,A,Current,Medium Risk,0.012678601754523818
2798,8,NC,Rent,42000.0,Source Verified,26.69,0,5,53751.0,21608.0,0,0,Debt Consolidation,10000,36,16.02,C,Current,Medium Risk,0.40200182322189354
2799,10,VA,Own,33600.0,Verified,28.04,0,2,104869.0,19574.0,0,0,Credit Card,7500,36,14.08,C,Current,Medium Risk,0.186651918107353
2800,5,NC,Own,60000.0,Source Verified,1.2,0,2,18000.0,3619.0,0,0,Credit Card,10000,60,11.99,B,Late (31-120 days),High Risk,0.20105555555555554
2801,3,AZ,Mortgage,40000.0,Source Verified,16.56,0,1,78117.0,69894.0,0,0,Credit Card,15700,60,17.09,D,Current,Medium Risk,0.8947348208456546
2802,6,PA,Rent,25000.0,Not Verified,4.03,0,0,14200.0,2812.0,0,0,Debt Consolidation,25600,60,17.09,D,Current,Medium Risk,0.19802816901408452
2803,2,OH,Rent,29760.0,Source Verified,48.47,0,1,70872.0,49869.0,0,0,Debt Consolidation,24600,36,26.3,E,Current,Medium Risk,0.7036488316965798
2804,7,CA,Rent,56000.0,Not Verified,17.27,0,0,207777.0,21316.0,0,0,Debt Consolidation,8300,36,6.07,A,Current,Medium Risk,0.10259075836112755
2805,2,PA,Rent,125000.0,Not Verified,17.52,0,2,220941.0,134774.25,0,0,Debt Consolidation,18000,60,7.96,A,Current,Medium Risk,0.6100010862628484
2806,2,ME,Rent,53000.0,Not Verified,30.62,0,1,70006.0,44274.0,0,0,Debt Consolidation,7500,36,17.09,D,Current,Medium Risk,0.6324315058709253
2807,10,CA,Rent,60000.0,Source Verified,6.86,0,4,54175.0,6316.0,0,0,Other,20400,36,6.07,A,Current,Medium Risk,0.1165851407475773
2808,10,KY,Mortgage,50000.0,Verified,15.1,0,3,243357.0,117095.0,1,1,Debt Consolidation,12000,60,13.58,C,Current,Medium Risk,0.481165530475803
2809,10,CA,Own,170000.0,Verified,12.56,0,4,591484.375,134774.25,0,0,Major Purchase,9000,36,5.31,A,Current,Medium Risk,0.22785766741513672
2810,10,MO,Mortgage,100000.0,Source Verified,12.38,0,2,56772.0,33495.0,0,0,Credit Card,40000,36,10.91,B,Current,Medium Risk,0.58999154512788
2811,7,NY,Mortgage,146000.0,Not Verified,23.17,0,3,538973.0,80475.0,0,0,Credit Card,25000,36,6.07,A,Current,Medium Risk,0.14931174659955138
2812,5,MD,Rent,90000.0,Source Verified,7.15,0,0,47442.0,24302.0,1,0,Debt Consolidation,3000,36,11.98,B,Current,Medium Risk,0.5122465326082374
2813,2,MO,Mortgage,65000.0,Verified,10.57,0,3,303352.0,32997.0,0,0,Other,40000,60,9.44,B,Current,Medium Risk,0.10877462485825048
2814,10,IL,Rent,47000.0,Not Verified,22.01,0,1,104755.0,84646.0,0,0,Medical,12000,60,15.05,C,Current,Medium Risk,0.8080378024915279
2815,5,OH,Mortgage,96000.0,Not Verified,33.16,0,2,311435.0,119846.0,0,0,Credit Card,40000,36,7.34,A,Current,Medium Risk,0.38481866200009635
2816,0,CA,Mortgage,65000.0,Not Verified,21.92,0,1,81208.0,47512.0,0,0,Debt Consolidation,6000,36,10.41,B,Current,Medium Risk,0.5850655107871146
2817,10,FL,Mortgage,55000.0,Not Verified,22.25,0,1,302976.0,25730.0,0,0,Debt Consolidation,28000,36,13.58,C,Current,Medium Risk,0.08492421841994086
2818,6,WA,Rent,29000.0,Source Verified,10.84,0,0,11900.0,8133.0,1,1,Credit Card,14000,36,9.43,B,Current,Medium Risk,0.6834453781512605
2819,10,FL,Mortgage,49000.0,Not Verified,22.61,0,0,157020.0,21547.0,0,0,Debt Consolidation,26400,60,11.98,B,Current,Medium Risk,0.13722455738122533
2820,0,RI,Own,55000.0,Source Verified,22.17,0,1,49125.0,30432.0,0,0,Credit Card,25000,36,15.04,C,Current,Medium Risk,0.6194809160305343
2821,10,MI,Mortgage,170000.0,Source Verified,17.48,1,5,591484.375,107267.0,1,0,Major Purchase,30000,36,12.62,C,Current,Medium Risk,0.18135221238938054
2822,4,OH,Mortgage,80000.0,Verified,15.51,0,3,362632.0,59173.0,0,0,Debt Consolidation,12000,36,7.96,A,Current,Medium Risk,0.1631764433364954
